,Date,price,buys_per_hour,sells_per_hour,volume_bought_per_hour,volume_sold_per_hour,size_bought_per_hour,size_sold_per_hour
15848,2022-12-06 06:00:00,17001.76,679.0,625.0,4451699.800574,3974763.176948,261.8713,233.8009
15849,2022-12-06 07:00:00,17000.29,835.0,745.0,7553687.213099,7566537.398194,444.1985,444.9599
15850,2022-12-06 08:00:00,17033.91,709.0,715.0,4069323.818862,4046999.752939,239.2107,237.8846
15851,2022-12-06 09:00:00,16973.88,733.0,717.0,5667411.280087,5444315.93812,333.3731,320.2266
15852,2022-12-06 10:00:00,16966.5,694.0,784.0,3616606.416498,3633547.755901,213.144,214.1512
15853,2022-12-06 11:00:00,16982.97,679.0,770.0,6475085.240286,7170666.482836,381.5871,422.5736
15854,2022-12-06 12:00:00,16995.25,768.0,712.0,4901758.146749,4615857.646162,288.4633,271.6508
15855,2022-12-06 13:00:00,16984.29,714.0,786.0,6938494.965187,8149742.280632,408.0144,479.2146
15856,2022-12-06 14:00:00,16972.28,799.0,755.0,3834009.331811,3687741.405323,225.5941,216.9926
15857,2022-12-06 15:00:00,16984.44,937.0,999.0,5820130.362513,5934685.164575,342.7522,349.4697
15858,2022-12-06 16:00:00,16985.56,857.0,809.0,6580821.972681,6038135.320337,387.2955,355.3621
15859,2022-12-06 17:00:00,16962.08,817.0,827.0,4708056.194396,4754466.13617,277.4831,280.1971
15860,2022-12-06 18:00:00,16974.47,903.0,931.0,3582925.184401,3479230.71113,211.3743,205.2553
15861,2022-12-06 19:00:00,16970.27,738.0,792.0,3255998.531315,3208629.568724,191.9944,189.1872
15862,2022-12-06 20:00:00,16990.86,776.0,734.0,4241495.821624,3808127.13398,249.9215,224.387
15863,2022-12-06 21:00:00,16992.39,757.0,689.0,4902327.290048,4886476.817701,288.5645,287.6298
15864,2022-12-06 22:00:00,16974.23,679.0,702.0,2792856.036886,2891332.843863,164.4456,170.2441
15865,2022-12-06 23:00:00,17086.2,970.0,825.0,5080467.010102,4902632.667866,297.8885,287.4577
15866,2022-12-07 00:00:00,17065.06,817.0,776.0,4543668.596804,4583695.372459,266.0746,268.4108
15867,2022-12-07 01:00:00,17043.59,758.0,750.0,2650734.366157,2600916.511228,155.4537,152.5346
15868,2022-12-07 02:00:00,17055.96,718.0,701.0,6264250.531525,6183434.595038,367.3175,362.5741
15869,2022-12-07 03:00:00,17026.73,684.0,701.0,3531530.780814,3448632.955521,207.3196,202.4605
15870,2022-12-07 04:00:00,17039.88,677.0,684.0,5963560.992398,5656651.983054,350.2741,332.2452
15871,2022-12-07 05:00:00,17005.51,723.0,769.0,3210481.845263,3105460.295702,188.6332,182.4574
15872,2022-12-07 06:00:00,16954.87,702.0,764.0,4360490.196803,4264117.833942,256.8008,251.1374
15873,2022-12-07 07:00:00,16765.31,941.0,1505.0,6076050.577963,7281055.038681,361.4741,433.2676
15874,2022-12-07 08:00:00,16795.07,916.0,941.0,7029193.399592,6923439.242911,419.0516,412.7205
15875,2022-12-07 09:00:00,16835.1,756.0,696.0,6739342.95633,6209846.05681,400.8391,369.3338
15876,2022-12-07 10:00:00,16826.87,657.0,673.0,6114067.35673,6027108.91958,363.606,358.4517
15877,2022-12-07 11:00:00,16794.18,674.0,710.0,5862868.0269,6314364.206016,348.6806,375.5207
15878,2022-12-07 12:00:00,16793.21,689.0,697.0,4776585.253525,4861605.898477,284.4367,289.4907
15879,2022-12-07 13:00:00,16855.43,875.0,803.0,6680030.62372,6759973.247949,396.6151,401.3903
15880,2022-12-07 14:00:00,16837.81,878.0,762.0,7434815.790712,6999732.680575,441.066,415.3168
15881,2022-12-07 15:00:00,16838.15,806.0,754.0,3747292.81809,3357472.377924,222.6359,199.4742
15882,2022-12-07 16:00:00,16809.98,833.0,774.0,6433368.875456,5879174.50969,382.6325,349.6637
15883,2022-12-07 17:00:00,16806.16,723.0,697.0,6411946.247691,6124894.639628,381.3992,364.3179
15884,2022-12-07 18:00:00,16786.04,708.0,693.0,8067293.085575,7982680.407845,479.841,474.7893
15885,2022-12-07 19:00:00,16814.64,746.0,706.0,5477752.550744,5646002.298644,326.0218,336.0518
15886,2022-12-07 20:00:00,16820.0,680.0,808.0,3714940.362069,4267456.288228,220.8483,253.7109
15887,2022-12-07 21:00:00,16831.2,720.0,701.0,6190471.163286,6002890.073435,368.0357,356.8881
15888,2022-12-07 22:00:00,16842.78,651.0,689.0,6021814.9792989995,6227731.320931,357.8085,370.0349
15889,2022-12-07 23:00:00,16836.22,738.0,671.0,3653332.402751,3404981.395516,216.8312,202.085
15890,2022-12-08 00:00:00,16811.99,733.0,695.0,2429734.160789,2282248.2098519998,144.2073,135.4591
15891,2022-12-08 01:00:00,16829.57,686.0,758.0,3918622.416152,4174879.925079,232.9758,248.2108
15892,2022-12-08 02:00:00,16843.72,688.0,682.0,5377788.826701,5254228.000337,319.5403,312.1767
15893,2022-12-08 03:00:00,16832.69,679.0,750.0,2467195.53688,2775682.098682,146.4973,164.8199
15894,2022-12-08 04:00:00,16815.04,691.0,692.0,4961695.84568,4897297.951317,294.9357,291.093
15895,2022-12-08 05:00:00,16818.22,639.0,692.0,4120504.458335,4054218.089164,245.0523,241.109
15896,2022-12-08 06:00:00,16803.9,719.0,730.0,4251829.484069,4101527.511522,253.0634,244.1204
15897,2022-12-08 07:00:00,16825.97,750.0,891.0,3334291.160408,3623930.511541,198.1867,215.3973
15898,2022-12-08 08:00:00,16832.47,693.0,764.0,2335137.260664,2529665.291134,138.7865,150.3428
15899,2022-12-08 09:00:00,16803.62,723.0,782.0,4335877.800678,4537612.169694,257.8264,269.848
15900,2022-12-08 10:00:00,16822.09,680.0,788.0,3941414.813756,4476741.486367,234.3569,266.2066
15901,2022-12-08 11:00:00,16849.33,914.0,846.0,3072934.822234,2660505.333732,182.6942,158.1816
15902,2022-12-08 12:00:00,16827.04,837.0,860.0,3383840.081906,3630905.683604,200.9159,215.5839
15903,2022-12-08 13:00:00,16854.54,790.0,788.0,3231332.469267,3357638.076346,191.9743,199.4734
15904,2022-12-08 14:00:00,16897.85,826.0,809.0,4485852.245722,5261636.440457,266.2253,312.3155
15905,2022-12-08 15:00:00,16914.96,1153.0,904.0,3563722.717348,3264709.495309,210.6566,192.9745
15906,2022-12-08 16:00:00,16948.27,782.0,709.0,6018642.661339,5335443.234181,355.5016,315.1451
15907,2022-12-08 17:00:00,16966.6,749.0,757.0,3156371.217694,2930486.400249,186.2364,172.915
15908,2022-12-08 18:00:00,17245.99,1535.0,1003.0,6203467.640254,6451017.535764,363.0132,377.4576
15909,2022-12-08 19:00:00,17249.46,844.0,852.0,7028786.251224,6999629.609241,407.8998,406.161
15910,2022-12-08 20:00:00,17197.25,824.0,1020.0,7757889.34533,7747705.568193,450.4537,449.7835
15911,2022-12-08 21:00:00,17180.31,715.0,850.0,7995222.994286,8262665.512947,465.2346,480.784
15912,2022-12-08 22:00:00,17202.43,792.0,746.0,5747482.438113,5953520.081363,333.9399,345.9108
15913,2022-12-08 23:00:00,17223.17,882.0,790.0,7215733.512402,7125519.955599,418.8277,413.6227
15914,2022-12-09 00:00:00,17204.6,791.0,814.0,8078349.826401,7764416.139139,469.1159,450.8534
15915,2022-12-09 01:00:00,17236.07,790.0,790.0,5357624.410112,5611066.537779,310.794,325.4646
15916,2022-12-09 02:00:00,17216.09,804.0,789.0,8075108.133207,7642654.126278,468.7078,443.6123
15917,2022-12-09 03:00:00,17201.61,818.0,918.0,5939393.692161,6206316.810929,345.03340000000003,360.5614
15918,2022-12-09 04:00:00,17223.42,827.0,719.0,7200228.550288,6516203.823549,418.4778,378.7065
15919,2022-12-09 05:00:00,17218.03,671.0,692.0,6989026.085149,7463772.354821,406.0318,433.6094
15920,2022-12-09 06:00:00,17217.81,787.0,894.0,7213370.140982,7771514.162189,419.1712,451.6069
15921,2022-12-09 07:00:00,17213.55,679.0,820.0,4413598.835267,4920037.17194,256.2815,285.6819
15922,2022-12-09 08:00:00,17203.71,726.0,821.0,6897980.745578,8129772.443827,400.9317,472.5364
15923,2022-12-09 09:00:00,17237.16,802.0,897.0,3638875.181617,4338079.606057,211.347,251.9646
15924,2022-12-09 10:00:00,17214.45,782.0,826.0,5384097.103206,5734626.842347,312.6598,333.0157
15925,2022-12-09 11:00:00,17242.87,786.0,851.0,5713056.928499,5719777.457193,331.6576,332.0611
15926,2022-12-09 12:00:00,17257.33,1227.0,1309.0,5078412.850438,5357410.854415,294.5376,310.7147
15927,2022-12-09 13:00:00,17151.07,1896.0,1948.0,4517502.093581,4843703.509868,262.969,281.9549
15928,2022-12-09 14:00:00,17153.45,1276.0,1379.0,5991492.201709,5086771.659476,349.6123,296.8352
15929,2022-12-09 15:00:00,17181.15,1225.0,1221.0,6161907.955737,6296536.958986,358.8965,366.7475
15930,2022-12-09 16:00:00,17159.22,1018.0,1107.0,5996559.630539,6628328.641354,349.176,385.967
15931,2022-12-09 17:00:00,17164.72,1149.0,1103.0,5615647.816325,5476085.451174,327.2539,319.1212
15932,2022-12-09 18:00:00,17147.79,1273.0,1272.0,3693852.14821,3923938.496835,215.5012,228.9284
15933,2022-12-09 19:00:00,17143.83,1265.0,1147.0,3603898.981392,3116318.463658,210.2473,181.7926
15934,2022-12-09 20:00:00,17100.76,1177.0,1120.0,6130831.27926,6292755.980403,357.9523,367.403
15935,2022-12-09 21:00:00,17111.89,1186.0,1185.0,3932336.592308,3931984.695357,229.9188,229.8999
15936,2022-12-09 22:00:00,17127.54,793.0,834.0,3797304.516758,4236380.199976,221.8166,247.4687
15937,2022-12-09 23:00:00,17127.8,864.0,807.0,8019046.182816,7077379.759214,467.951,413.0326
15938,2022-12-10 00:00:00,17153.19,968.0,888.0,5604600.275235,4988146.453505,327.0018,291.0509
15939,2022-12-10 01:00:00,17152.95,849.0,814.0,4864979.883519,4803346.677272,283.5797,279.984
15940,2022-12-10 02:00:00,17140.61,1013.0,1027.0,5682386.31349,5746055.854252,331.5332,335.2553
15941,2022-12-10 03:00:00,17145.02,776.0,805.0,2965011.512819,3148263.541491,172.9515,183.6415
15942,2022-12-10 04:00:00,17151.74,726.0,687.0,4136753.815319,4048808.323752,241.2166,236.0852
15943,2022-12-10 05:00:00,17134.22,732.0,660.0,5636346.283269,5302274.464838,328.75509999999997,309.2737
15944,2022-12-10 06:00:00,17146.12,816.0,785.0,4932128.144721,5034892.127463,287.6218,293.6144
15945,2022-12-10 07:00:00,17152.46,752.0,832.0,2572696.910345,2972776.567516,149.9812,173.2991
15946,2022-12-10 08:00:00,17139.96,1042.0,1037.0,3124743.462452,3170752.622194,182.232,184.9116
15947,2022-12-10 09:00:00,17142.68,917.0,1020.0,4483632.685095,4807779.722588,261.6544,280.5726
15948,2022-12-10 10:00:00,17160.95,746.0,714.0,4632900.014761,4574970.732351,270.0641,266.6905
15949,2022-12-10 11:00:00,17166.89,717.0,648.0,5584240.284926,4934490.720898,325.4171,287.5596
15950,2022-12-10 12:00:00,17158.16,726.0,766.0,3655924.624934,3896243.404554,213.0647,227.072
15951,2022-12-10 13:00:00,17158.15,899.0,861.0,4052209.664803,4158177.783711,236.2448,242.4198
15952,2022-12-10 14:00:00,17165.82,877.0,856.0,3256055.938199,3322352.18926,189.7462,193.612
15953,2022-12-10 15:00:00,17207.29,1061.0,1120.0,2904875.559183,3184371.738742,169.0325,185.28979999999999
15954,2022-12-10 16:00:00,17189.36,992.0,963.0,2509325.458492,2902701.241804,145.9512,168.8317
15955,2022-12-10 17:00:00,17168.66,733.0,794.0,1875831.445853,2369166.022452,109.14920000000001,137.8507
15956,2022-12-10 18:00:00,17184.53,922.0,879.0,3334188.415954,3200520.034838,194.0104,186.2305
15957,2022-12-10 19:00:00,17175.43,804.0,754.0,4353462.59315,4374910.832222,253.4377,254.6887
15958,2022-12-10 20:00:00,17171.5,744.0,785.0,3105796.178734,3412452.417553,180.8487,198.7063
15959,2022-12-10 21:00:00,17126.28,943.0,1032.0,2275106.429319,2211889.826655,132.5943,128.904
15960,2022-12-10 22:00:00,17136.19,981.0,960.0,3987857.43871,3814790.602786,232.7071,222.6133
15961,2022-12-10 23:00:00,17127.52,1209.0,1204.0,4541274.950784,4521681.694798,265.1357,264.0073
15962,2022-12-11 00:00:00,17141.35,973.0,912.0,2699694.287692,2597532.576417,157.568,151.6041
15963,2022-12-11 01:00:00,17162.96,929.0,913.0,3640250.552715,3990782.923053,212.3059,232.7444
15964,2022-12-11 02:00:00,17145.91,763.0,842.0,4890579.895571,5424015.166361,285.1098,316.2132
15965,2022-12-11 03:00:00,17154.22,982.0,972.0,4665298.67258,4799363.774751,271.9158,279.7342
15966,2022-12-11 04:00:00,17167.22,802.0,755.0,3071693.83108,3081188.582043,179.0024,179.5557
15967,2022-12-11 05:00:00,17172.95,880.0,857.0,4175309.720676,4119698.033774,243.239,239.9951
15968,2022-12-11 06:00:00,17171.51,827.0,778.0,2833780.303851,2640624.601148,164.9869,153.7399
15969,2022-12-11 07:00:00,17179.24,868.0,855.0,4017504.704148,4142984.9380820002,233.9556,241.2664
15970,2022-12-11 08:00:00,17173.76,867.0,869.0,3138204.536295,3368291.669675,182.7734,196.1712
15971,2022-12-11 09:00:00,17165.88,901.0,838.0,3167060.251524,2996065.956367,184.5017,174.5373
15972,2022-12-11 10:00:00,17164.15,1002.0,703.0,4671395.486777,4214144.316735,272.23,245.5822
15973,2022-12-11 11:00:00,17166.67,766.0,723.0,4177968.956725,4218683.257759,243.5253,245.8976
15974,2022-12-11 12:00:00,17160.24,752.0,772.0,4193717.98813,4579977.978907,244.3846,266.8905
15975,2022-12-11 13:00:00,17154.88,881.0,884.0,3272215.797987,3546823.47035,190.7544,206.7613
15976,2022-12-11 14:00:00,17155.05,910.0,1051.0,3434508.513669,4481110.348578,200.3206,261.36129999999997
15977,2022-12-11 15:00:00,17153.44,2382.0,2113.0,2292043.471462,2503254.18381,133.6451,145.9617
15978,2022-12-11 16:00:00,17164.58,1446.0,1462.0,3358931.083875,3369034.803612,195.7655,196.3501
15979,2022-12-11 17:00:00,17177.21,1549.0,1522.0,4391970.033387,4121926.086873,255.7854,240.0605
15980,2022-12-11 18:00:00,17200.4,968.0,1027.0,4034817.675094,4922338.914022,234.917,286.5853
15981,2022-12-11 19:00:00,17178.27,1468.0,1497.0,3888538.161968,4088502.788623,225.9668,237.5423
15982,2022-12-11 20:00:00,17103.33,1524.0,1461.0,4084532.560358,3970326.182444,238.471,231.7653
15983,2022-12-11 21:00:00,17112.99,1037.0,1002.0,3191799.69475,2991286.965133,186.39,174.6848
15984,2022-12-11 22:00:00,17100.77,1177.0,1019.0,4187221.094686,4032456.190129,244.6125,235.5764
15985,2022-12-11 23:00:00,17090.64,1437.0,1328.0,4904919.799475,4552602.291679,286.8252,266.2167
15986,2022-12-12 00:00:00,16951.38,2093.0,2129.0,5341493.552091,5933362.170674,314.2662,349.1085
15987,2022-12-12 01:00:00,16953.48,1194.0,1090.0,5540062.538196,5180817.677684,326.7431,305.5762
15988,2022-12-12 02:00:00,16900.76,1810.0,1621.0,5955575.668534,5603249.440277,351.7266,330.9084
15989,2022-12-12 03:00:00,16917.42,1314.0,1189.0,5586943.190636,5862663.108039,330.5431,346.8269
15990,2022-12-12 04:00:00,16932.84,924.0,903.0,5958583.639105,6245197.103223,352.039,368.9713
15991,2022-12-12 05:00:00,16943.77,954.0,814.0,3624735.007573,3288689.537914,214.045,194.2043
15992,2022-12-12 06:00:00,16939.24,880.0,872.0,6232337.464158,6498504.106302,367.9618,383.6768
15993,2022-12-12 07:00:00,16924.29,921.0,990.0,6042220.307822,5996068.341953,356.9662,354.2447
15994,2022-12-12 08:00:00,16934.31,1013.0,1102.0,6340036.994314,7253009.443483,374.6363,428.5906
15995,2022-12-12 09:00:00,16960.81,923.0,861.0,4045136.621783,4087490.876449,238.6863,241.1764
15996,2022-12-12 10:00:00,16984.72,842.0,813.0,4643354.723101,4895271.133764,273.4927,288.325
15997,2022-12-12 11:00:00,16986.97,719.0,703.0,4168590.366584,4175418.890636,245.4463,245.8511
15998,2022-12-12 12:00:00,16960.14,1242.0,1171.0,3699995.243212,3728574.861195,218.124,219.7946
15999,2022-12-12 13:00:00,16970.43,869.0,929.0,6882389.15904,7501618.635529,405.4631,441.9482
16000,2022-12-12 14:00:00,17017.81,1323.0,1233.0,7847605.155232,7407968.603024,461.55219999999997,435.6909
16001,2022-12-12 15:00:00,17009.41,1172.0,1240.0,6895000.619987,6783154.443146,405.0041,398.448
16002,2022-12-12 16:00:00,17002.9,978.0,1052.0,6214593.943625,6686527.427546,365.4203,393.1687
16003,2022-12-12 17:00:00,17008.58,790.0,945.0,3649774.974101,4365335.633204,214.7048,256.8059
16004,2022-12-12 18:00:00,17023.11,769.0,878.0,2972006.956625,3374060.598304,174.6672,198.296
16005,2022-12-12 19:00:00,17042.23,757.0,904.0,4363646.106296,5568067.574483,256.3672,327.1318
16006,2022-12-12 20:00:00,17118.91,1293.0,1141.0,5034033.885925,5344307.625759,294.9587,313.1266
16007,2022-12-12 21:00:00,17174.91,2008.0,1803.0,6012216.612499,6199096.047448,350.0383,360.9009
16008,2022-12-12 22:00:00,17158.02,1040.0,1068.0,2869553.846116,2647370.086912,167.1568,154.2253
16009,2022-12-12 23:00:00,17207.35,1178.0,1084.0,6397389.855459,6054337.417643,372.3823,352.425
16010,2022-12-13 00:00:00,17156.99,1077.0,1068.0,5028368.977081,4746615.928291,292.7511,276.3639
16011,2022-12-13 01:00:00,17145.81,1108.0,1037.0,4589621.526118,4684665.317124,267.5586,273.1023
16012,2022-12-13 02:00:00,17152.08,1167.0,1193.0,6158152.975664,5444816.02442,359.2384,317.6282
16013,2022-12-13 03:00:00,17152.24,1166.0,1127.0,5634689.806827,5648723.141332,328.5256,329.3314
16014,2022-12-13 04:00:00,17169.09,1439.0,1366.0,6386607.769421,6406515.335524,371.9948,373.1678
16015,2022-12-13 05:00:00,17186.05,855.0,836.0,5908106.327711,5992337.350666,344.0461,348.9591
16016,2022-12-13 06:00:00,17151.72,1033.0,920.0,5478191.550856,5125491.226105,318.9218,298.3907
16017,2022-12-13 07:00:00,17162.47,1625.0,1619.0,4182405.13701,4788213.852146,244.0628,279.3969
16018,2022-12-13 08:00:00,17158.2,910.0,1068.0,4729884.847312,5643099.033743,275.4869,328.6637
16019,2022-12-13 09:00:00,17436.04,1550.0,1216.0,4832436.096779,5153200.176256,280.8348,299.4872
16020,2022-12-13 10:00:00,17395.6,2083.0,2102.0,6262223.386577,7108556.473928,359.6634,408.2469
16021,2022-12-13 11:00:00,17445.95,1809.0,1708.0,3436252.81797,3319452.263785,197.1841,190.4887
16022,2022-12-13 12:00:00,17424.17,1440.0,1404.0,4738310.487843,4442835.007948,271.6353,254.6803
16023,2022-12-13 13:00:00,17898.74,4004.0,3984.0,10622689.935262,12577329.388023,600.5508,711.5235
16024,2022-12-13 14:00:00,17869.56,1426.0,1770.0,4829465.84936,5419610.236011,269.8999,302.9147
16025,2022-12-13 15:00:00,17751.65,1557.0,1889.0,4734569.239333,4737445.075308,266.0661,266.2655
16026,2022-12-13 16:00:00,17755.98,1291.0,1340.0,9778896.755887,9291435.972924,549.6548,522.2828
16027,2022-12-13 17:00:00,17643.83,2273.0,2511.0,10408259.201904,11216252.531821,587.3865,633.0112
16028,2022-12-13 18:00:00,17714.2,1775.0,1752.0,7144815.099302,6054260.931332,403.7912,342.1622
16029,2022-12-13 19:00:00,17742.31,1695.0,1617.0,5994902.890472,6525597.392826,338.1674,368.09159999999997
16030,2022-12-13 20:00:00,17751.7,1277.0,1258.0,9210790.221233,8852641.791638,519.017,498.8584
16031,2022-12-13 21:00:00,17766.34,1373.0,1292.0,7061216.115569,6876033.71887,397.7109,387.2881
16032,2022-12-13 22:00:00,17773.84,1471.0,1518.0,8519638.705977,9064230.642685,479.9722,510.64209999999997
16033,2022-12-13 23:00:00,17780.74,1285.0,1327.0,7883849.08988,8547404.49204,443.5197,480.8701
16034,2022-12-14 00:00:00,17818.57,1558.0,1370.0,8358728.137347,7820787.5378209995,469.8603,439.6053
16035,2022-12-14 01:00:00,17781.73,1358.0,1437.0,7966287.925169,7504737.112345,447.7016,421.7563
16036,2022-12-14 02:00:00,17796.0,1058.0,1114.0,5503059.794268,5500954.162418,309.6391,309.5205
16037,2022-12-14 03:00:00,17784.36,895.0,880.0,5496818.727477,5532742.9824169995,308.6349,310.6429
16038,2022-12-14 04:00:00,17769.47,977.0,982.0,5661127.766878,5230515.58313,318.5571,294.3274
16039,2022-12-14 05:00:00,17786.31,1009.0,989.0,7087768.542656,6562753.301059,398.8234,369.2609
16040,2022-12-14 06:00:00,17782.75,1020.0,1222.0,4148878.646781,4942049.913097,233.3569,277.9517
16041,2022-12-14 07:00:00,17805.32,1150.0,1209.0,4886579.864483,5083124.487129,274.6087,285.6582
16042,2022-12-14 08:00:00,17841.12,1111.0,1329.0,3199567.705048,4136350.672614,179.5823,232.173
16043,2022-12-14 09:00:00,17815.64,1217.0,1151.0,5512819.746681,5166138.816371,309.4568,289.987
16044,2022-12-14 10:00:00,17828.62,1500.0,1324.0,5089535.243281,5349360.052862,285.5972,300.1762
16045,2022-12-14 11:00:00,17827.18,1374.0,1306.0,6936786.566444,6691214.638689,389.104,375.343
16046,2022-12-14 12:00:00,17912.81,2352.0,2072.0,5240600.011688,5160731.27991,293.2898,288.8066
16047,2022-12-14 13:00:00,17894.6,2098.0,1882.0,5187057.979245,5368144.241906,289.8645,299.9676
16048,2022-12-14 14:00:00,18060.46,2770.0,2618.0,5528524.630915,5647762.006596,307.5748,314.1518
16049,2022-12-14 15:00:00,18060.98,1443.0,1613.0,4550901.898635,5032586.084696,252.052,278.7439
16050,2022-12-14 16:00:00,18100.84,1827.0,1746.0,3547855.255477,4242770.612258,195.9239,234.2739
16051,2022-12-14 17:00:00,18095.9,1415.0,1419.0,5905332.14624,5989165.244711,325.999,330.6323
16052,2022-12-14 18:00:00,18222.63,3197.0,3056.0,5961877.326025,5592623.974439,327.1176,306.77230000000003
16053,2022-12-14 19:00:00,17793.89,6013.0,6656.0,11477158.29202,11378114.205266,641.7722,636.0517
16054,2022-12-14 20:00:00,17767.78,3419.0,3486.0,7225702.339476,7475761.850973,406.1936,420.1294
16055,2022-12-14 21:00:00,17826.97,1750.0,1650.0,7173061.390606,6927718.532457,402.5077,388.6937
16056,2022-12-14 22:00:00,17836.47,1463.0,1478.0,5554921.972839,5573935.290844,311.62330000000003,312.6777
16057,2022-12-14 23:00:00,17803.71,1367.0,1449.0,6374818.883518,5373564.09366,357.9131,301.6891
16058,2022-12-15 00:00:00,17792.57,1749.0,1619.0,6985834.867365,6532383.574396,392.0507,366.61469999999997
16059,2022-12-15 01:00:00,17635.71,2219.0,2335.0,7801580.290945,7989542.146796,439.5383,450.1563
16060,2022-12-15 02:00:00,17718.26,2346.0,2114.0,7196490.980932,6718757.65151,407.4637,380.4701
16061,2022-12-15 03:00:00,17727.85,1363.0,1382.0,5363381.787326,5313829.755836,302.539,299.7368
16062,2022-12-15 04:00:00,17707.47,1114.0,1258.0,5564373.072985,5608799.485827,314.2872,316.7921
16063,2022-12-15 05:00:00,17713.98,1254.0,1202.0,7745639.152103,7710639.24908,437.2626,435.2921
16064,2022-12-15 06:00:00,17719.12,1323.0,1299.0,5676153.096765,5850326.80254,320.1702,329.9921
16065,2022-12-15 07:00:00,17691.63,1219.0,1182.0,3842769.3901360002,3820742.115224,216.8362,215.5886
16066,2022-12-15 08:00:00,17628.05,1285.0,1304.0,5995729.110641,5800757.669421,339.3487,328.3119
16067,2022-12-15 09:00:00,17696.52,1403.0,1355.0,8473757.697374,8094311.431718,479.6637,458.1904
16068,2022-12-15 10:00:00,17666.15,1110.0,1150.0,3494516.428455,3837185.362426,197.6989,217.0848
16069,2022-12-15 11:00:00,17720.94,1161.0,1046.0,4260700.251565,4311433.827334,240.8557,243.7204
16070,2022-12-15 12:00:00,17683.85,1216.0,1136.0,6090757.940662,5989426.751149,344.1843,338.4314
16071,2022-12-15 13:00:00,17506.88,3608.0,3729.0,7537717.404869,7569671.656873,429.4993,431.1587
16072,2022-12-15 14:00:00,17453.58,2329.0,2210.0,5242607.15788,5331303.633599,299.5587,304.5529
16073,2022-12-15 15:00:00,17424.41,2090.0,2053.0,6645849.552445,7597042.589374,380.9945,435.477
16074,2022-12-15 16:00:00,17400.0,1731.0,1902.0,4290808.817155,4676508.274095,246.4691,268.6205
16075,2022-12-15 17:00:00,17398.61,1437.0,1497.0,7178214.948468,8096631.319056,412.2736,465.0236
16076,2022-12-15 18:00:00,17400.55,1775.0,1546.0,6202827.403101,5911725.953265,356.7371,340.0015
16077,2022-12-15 19:00:00,17441.7,1371.0,1222.0,4069102.472876,3940464.07351,233.5329,226.1474
16078,2022-12-15 20:00:00,17418.95,1371.0,1441.0,3650849.224093,4338637.67921,209.3793,248.8205
16079,2022-12-15 21:00:00,17397.84,1548.0,1631.0,4182036.729116,4168760.59597,240.3291,239.5589
16080,2022-12-15 22:00:00,17340.05,2085.0,2163.0,6008146.607223,6004267.558961,346.3845,346.1085
16081,2022-12-15 23:00:00,17358.74,1684.0,1886.0,5123552.452588,5274823.209294,295.4808,304.1784
16082,2022-12-16 00:00:00,17425.75,1669.0,1626.0,5747120.646866,5320633.799924,330.6319,306.0732
16083,2022-12-16 01:00:00,17387.6,1487.0,1656.0,5722405.432513,6371882.266662,328.936,366.2656
16084,2022-12-16 02:00:00,17402.42,1451.0,1453.0,3017345.94577,2836726.371161,173.3442,162.9678
16085,2022-12-16 03:00:00,17423.37,1187.0,1014.0,5654442.694782,4666055.834907,324.72090000000003,267.9684
16086,2022-12-16 04:00:00,17390.73,957.0,1087.0,5040471.727033,5318627.796274,289.5519,305.5364
16087,2022-12-16 05:00:00,17408.95,1068.0,1237.0,2967814.711082,3053169.576004,170.6372,175.5405
16088,2022-12-16 06:00:00,17420.77,924.0,951.0,3970688.294432,4240075.178349,228.1991,243.6792
16089,2022-12-16 07:00:00,17503.41,1334.0,1251.0,4075059.593373,3898247.204564,233.2344,223.0938
16090,2022-12-16 08:00:00,17224.21,2616.0,2968.0,6154267.86542,6697177.336379,353.6815,384.6251
16091,2022-12-16 09:00:00,17036.79,4358.0,4414.0,7531849.792032,6892165.603277,441.8025,404.2326
16092,2022-12-16 10:00:00,16993.33,1773.0,1798.0,5848585.344284,6187890.1325,344.0169,363.9744
16093,2022-12-16 11:00:00,17024.87,1329.0,1232.0,6698149.139095,6173500.447895,393.6319,362.8023
16094,2022-12-16 12:00:00,17031.53,1303.0,1303.0,3980712.007912,3980902.332049,234.087,234.1
16095,2022-12-16 13:00:00,16946.14,1507.0,1612.0,6754109.189716,7370858.400182,397.6214,433.9378
16096,2022-12-16 14:00:00,17029.16,2980.0,2880.0,6162927.183606,6556416.845203,362.3885,385.4924
16097,2022-12-16 15:00:00,16972.29,2073.0,2163.0,4921403.951869,5654905.582361,289.9069,333.0925
16098,2022-12-16 16:00:00,16809.5,4003.0,4032.0,9512483.08332,8845197.528543,563.7161,524.2014
16099,2022-12-16 17:00:00,16797.04,1900.0,1912.0,7530296.590398,7317692.187981,448.1906,435.5044
16100,2022-12-16 18:00:00,16807.91,1493.0,1537.0,6022415.21226,5935206.576133,358.2651,353.086
16101,2022-12-16 19:00:00,16865.29,1754.0,1637.0,6632695.126726,6410168.374732,394.2072,380.9747
16102,2022-12-16 20:00:00,16874.85,1995.0,2130.0,6703822.165435,7132790.295069,396.8406,422.1964
16103,2022-12-16 21:00:00,16832.65,1945.0,2246.0,5693463.650425,5430011.466797,338.0502,322.3915
16104,2022-12-16 22:00:00,16723.38,3243.0,3335.0,8187773.987376,8453744.607937,487.2961,503.1602
16105,2022-12-16 23:00:00,16632.44,5517.0,5495.0,8732034.533664,9090588.697201,525.5878,547.1279
